"","x","y","Groups"
"1",5.91379649049789,19.6069920515236,"1"
"2",13.8844783348431,18.6781860120216,"1"
"3",15.5962194738911,-3.99238993341118,"1"
"4",14.6410901073091,2.18844740622546,"1"
"5",12.3541266220957,17.2742796095619,"1"
"6",19.7069555026964,10.5038996949862,"1"
"7",14.5074184377337,10.4658312723573,"1"
"8",17.5674766937221,9.68922389301706,"1"
"9",7.24111106067162,9.97277704043932,"1"
"10",12.3092334517664,12.8867477730451,"1"
"11",14.7518990373143,4.95173463524429,"1"
"12",11.8951545779051,5.85364255186184,"1"
"13",16.7435757319331,11.9805867706716,"1"
"14",14.4200491481274,12.5949941910157,"1"
"15",12.690376212382,11.7516733552905,"1"
"16",7.36633992005015,15.8361788148184,"1"
"17",12.2604957106077,17.5449789795738,"1"
"18",5.23496120173707,14.4395453310283,"1"
"19",7.98241696725401,12.9059689952287,"1"
"20",7.88905604373363,7.87561174009464,"1"
"21",11.9663858010927,27.1143338924048,"1"
"22",9.05356843594062,13.4421543634832,"1"
"23",4.50266050410762,17.5436186577784,"1"
"24",7.84071180632161,36.4255037222713,"1"
"25",18.0876679268468,9.10951409542136,"1"
"26",8.38458939440263,7.56116899183633,"1"
"27",6.00461846450591,24.3058654635347,"1"
"28",10.7590814904236,26.7186964567221,"1"
"29",11.7874485066085,10.9569185588769,"1"
"30",16.0335398122528,4.78332310190045,"1"
"31",11.9227297028684,20.4484514834501,"1"
"32",14.2345828430497,6.38303970964036,"1"
"33",10.3404469719446,33.51257450911,"1"
"34",9.16872049067073,19.1330986733184,"1"
"35",11.5197351586766,28.699647542401,"1"
"36",19.3071333134925,-0.444469673045013,"1"
"37",22.645384147771,7.33081379019334,"1"
"38",15.1811571578067,8.87252807396582,"1"
"39",11.7372893982937,3.69669664864427,"1"
"40",17.2751959381968,-3.08978202780832,"1"
"41",5.97416580550644,15.8547952193267,"1"
"42",19.6072823789228,-6.63675682184899,"1"
"43",11.6555551719592,18.1068531960276,"1"
"44",22.2913862468919,12.0191805580943,"1"
"45",11.0984443589487,31.5982450295007,"1"
"46",9.27866553382,10.4291363425792,"1"
"47",18.3555551774061,20.9051871184031,"1"
"48",15.001325851708,0.771978413679342,"1"
"49",9.95291766383053,19.0462778272457,"1"
"50",12.8413984352627,13.3251468470942,"1"
"51",6.44502029078205,19.851107784547,"1"
"52",18.5917193412194,10.0512124964819,"1"
"53",11.8538117207616,11.8952572313509,"1"
"54",9.40305310158634,15.879099919946,"1"
"55",10.8185280283418,18.3133542893999,"1"
"56",20.3964609112517,13.078779111556,"1"
"57",18.7753368784528,-6.07205081296621,"1"
"58",9.81412754602406,-1.2006999337668,"1"
"59",16.564405417411,1.80800242319778,"1"
"60",6.02140883834868,28.5693292339967,"1"
"61",17.0833831208489,-0.552343791873461,"1"
"62",15.5935006930313,19.1100630672377,"1"
"63",13.0508171551742,-5.82717922062502,"1"
"64",8.55881720872706,6.53617997323166,"1"
"65",9.71029009859606,37.58019185008,"1"
"66",15.8495715873152,-0.0432534100778383,"1"
"67",13.2965981636039,-7.75567425452378,"1"
"68",11.8598837012365,22.6779312513193,"1"
"69",6.41125511499229,14.4983971017376,"1"
"70",9.17594926779227,1.36322451023378,"1"
"71",9.22810629287042,19.1319076000016,"1"
"72",7.17945374357727,18.2406223112982,"1"
"73",17.0026106330431,10.3306531681655,"1"
"74",9.21397214854144,17.0772826012403,"1"
"75",6.72342111157142,9.95378840324767,"1"
"76",7.0448271998429,15.4247084425345,"1"
"77",13.6052045010717,20.4926474147021,"1"
"78",8.34607198042434,1.74173917848655,"1"
"79",5.26091761658276,19.8475189150476,"1"
"80",14.5510041757131,18.9140289953578,"1"
"81",8.29730028254982,20.5316949112874,"1"
"82",15.6022198144535,8.63323101133781,"1"
"83",10.1727148207762,29.6323939304959,"1"
"84",10.2059300579985,17.6346412523543,"1"
"85",14.5787557399385,-15.0133080659609,"1"
"86",6.64495688888374,29.7701392214746,"1"
